Order Channel,Quantity,Unit Price,Customer Type,Category Group,shippingStatus,Category,Delivery Date
Whatsapp,2.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-04 13:27:00
Whatsapp,1.0,3930.0,General Trade,Food,delivered,Processed Food,2020-12-04 13:27:00
Whatsapp,3.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-04 13:27:00
Mobile App,20.0,2160.0,Wholesale,Food,delivered,Processed Food,2020-12-04 16:40:00
Whatsapp,20.0,3340.0,Wholesale,Food,delivered,Processed Food,2020-12-04 16:40:00
Whatsapp,5.0,4250.0,Wholesale,Food,delivered,Processed Food,2020-12-04 16:40:00
Whatsapp,9.5,1830.0,Wholesale,Food,delivered,Processed Food,2020-12-04 16:40:00
Whatsapp,2.0,9600.0,Wholesale,Food,delivered,Spices,2020-12-04 16:40:00
Whatsapp,2.0,9600.0,Wholesale,Food,delivered,Spices,2020-12-04 16:40:00
Whatsapp,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-04 20:31:00
Whatsapp,1.0,9600.0,General Trade,Food,delivered,Spices,2020-12-04 21:52:00
Whatsapp,1.0,4100.0,General Trade,Food,delivered,Culinary,2020-12-04 21:52:00
Whatsapp,3.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-04 21:52:00
Whatsapp,3.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-05 10:37:00
Whatsapp,1.0,3930.0,General Trade,Food,delivered,Processed Food,2020-12-05 10:37:00
Whatsapp,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-05 10:53:00
Whatsapp,1.0,3930.0,General Trade,Food,delivered,Processed Food,2020-12-05 11:13:00
Mobile App,1.0,5260.0,General Trade,Food,delivered,Spices,2020-12-05 11:18:00
Mobile App,1.0,15800.0,General Trade,Food,delivered,Spices,2020-12-05 11:18:00
Mobile App,8.0,3340.0,General Trade,Food,delivered,Processed Food,2020-12-05 11:18:00
Mobile App,1.0,2160.0,General Trade,Food,delivered,Processed Food,2020-12-05 11:18:00
Whatsapp,1.0,4250.0,Wholesale,Food,delivered,Processed Food,2020-12-05 12:23:00
Whatsapp,2.0,4250.0,Wholesale,Food,delivered,Processed Food,2020-12-05 12:23:00
Whatsapp,2.0,4600.0,Wholesale,Food,delivered,Processed Food,2020-12-05 12:23:00
Web App,4.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-05 16:36:00
Whatsapp,1.0,3930.0,General Trade,Food,delivered,Processed Food,2020-12-05 18:43:00
Whatsapp,1.0,3800.0,General Trade,Food,delivered,Processed Food,2020-12-05 18:43:00
Web App,10.0,4100.0,Wholesale,Food,delivered,Culinary,2020-12-06 13:40:00
Whatsapp,2.0,3750.0,General Trade,Food,delivered,Culinary,2020-12-06 23:21:00
Whatsapp,1.0,3750.0,General Trade,Food,delivered,Culinary,2020-12-06 23:21:00
Whatsapp,2.0,3750.0,General Trade,Food,delivered,Culinary,2020-12-06 23:21:00
Whatsapp,3.0,3900.0,General Trade,Food,delivered,Culinary,2020-12-06 23:21:00
Whatsapp,10.0,3930.0,General Trade,Food,delivered,Processed Food,2020-12-06 23:21:00
Whatsapp,10.0,3800.0,General Trade,Food,delivered,Processed Food,2020-12-06 23:21:00
Whatsapp,10.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-06 23:21:00
Whatsapp,4.0,10200.0,General Trade,Food,delivered,Culinary,2020-12-06 23:21:00
Whatsapp,1.0,4700.0,General Trade,Food,delivered,Processed Food,2020-12-06 23:21:00
Whatsapp,5.0,4700.0,General Trade,Food,delivered,Processed Food,2020-12-06 23:21:00
Mobile App,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-07 11:20:00
Mobile App,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-07 11:20:00
Mobile App,11.0,2840.0,General Trade,Food,delivered,Culinary,2020-12-07 11:49:00
Whatsapp,20.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-07 12:20:00
Whatsapp,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-07 12:47:00
Whatsapp,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-07 12:47:00
Whatsapp,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-07 16:20:00
Whatsapp,10.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-08 07:55:00
Whatsapp,5.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-08 07:55:00
Whatsapp,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-08 11:54:00
Whatsapp,20.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-08 12:35:00
Mobile App,8.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-08 17:55:00
Whatsapp,1.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-08 18:44:00
Whatsapp,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-08 18:44:00
Whatsapp,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-08 18:44:00
Whatsapp,1.0,3800.0,General Trade,Food,delivered,Processed Food,2020-12-08 18:44:00
Whatsapp,1.0,2840.0,General Trade,Food,delivered,Culinary,2020-12-08 18:44:00
Mobile App,10.0,4600.0,Wholesale,Food,delivered,Processed Food,2020-12-08 18:56:00
Whatsapp,1.0,3930.0,General Trade,Food,delivered,Processed Food,2020-12-08 19:01:00
Mobile App,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-09 11:59:00
Whatsapp,5.0,1830.0,General Trade,Food,delivered,Processed Food,2020-12-09 12:21:00
Whatsapp,4.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-09 12:21:00
Whatsapp,2.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-09 12:21:00
Whatsapp,3.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-09 12:42:00
Whatsapp,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-09 19:23:00
Whatsapp,10.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-10 07:17:00
Whatsapp,3.0,2840.0,General Trade,Food,delivered,Culinary,2020-12-10 07:17:00
Whatsapp,5.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-10 09:24:00
Whatsapp,1.0,10200.0,General Trade,Food,delivered,Culinary,2020-12-10 11:36:00
Whatsapp,2.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-10 11:36:00
Whatsapp,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-10 11:36:00
Whatsapp,1.0,14300.0,General Trade,Food,delivered,Processed Food,2020-12-10 11:36:00
Whatsapp,5.0,2160.0,Wholesale,Food,delivered,Processed Food,2020-12-10 12:13:00
Web App,10.0,10200.0,Wholesale,Food,delivered,Culinary,2020-12-10 12:15:00
Mobile App,13.0,2160.0,General Trade,Food,delivered,Processed Food,2020-12-10 13:09:00
Mobile App,5.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-10 13:09:00
Mobile App,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-10 16:29:00
Whatsapp,0.5,4600.0,General Trade,Food,delivered,Processed Food,2020-12-11 12:48:00
Whatsapp,0.5,4700.0,General Trade,Food,delivered,Processed Food,2020-12-11 12:48:00
Mobile App,15.0,3340.0,General Trade,Food,delivered,Processed Food,2020-12-12 10:54:00
Whatsapp,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-12 11:09:00
Whatsapp,1.0,3930.0,General Trade,Food,delivered,Processed Food,2020-12-12 11:09:00
Whatsapp,2.0,1830.0,General Trade,Food,delivered,Processed Food,2020-12-12 11:09:00
Mobile App,1.0,3980.0,General Trade,Food,delivered,Culinary,2020-12-12 12:01:00
Mobile App,1.0,1830.0,General Trade,Food,delivered,Processed Food,2020-12-12 12:01:00
Mobile App,1.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-12 12:01:00
Mobile App,1.0,4100.0,General Trade,Food,delivered,Culinary,2020-12-12 12:01:00
Mobile App,2.0,2160.0,General Trade,Food,delivered,Processed Food,2020-12-12 12:01:00
Whatsapp,1.0,19500.0,Modern Trade,Food,delivered,Culinary,2020-12-12 12:54:00
Whatsapp,5.0,6300.0,General Trade,Food,delivered,Spices,2020-12-12 16:03:00
Whatsapp,10.0,14300.0,General Trade,Food,delivered,Processed Food,2020-12-12 16:15:00
Mobile App,5.0,2160.0,General Trade,Food,delivered,Processed Food,2020-12-13 13:40:00
Mobile App,2.75,3930.0,General Trade,Food,delivered,Processed Food,2020-12-13 13:40:00
Whatsapp,2.0,4250.0,Wholesale,Food,delivered,Processed Food,2020-12-14 10:24:00
Whatsapp,5.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-14 10:41:00
Whatsapp,1.0,14300.0,General Trade,Food,delivered,Processed Food,2020-12-14 12:48:00
Whatsapp,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-14 15:50:00
Whatsapp,1.0,3930.0,General Trade,Food,delivered,Processed Food,2020-12-14 16:28:00
Whatsapp,1.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-14 16:28:00
Web App,9.0,3340.0,General Trade,Food,delivered,Processed Food,2020-12-14 16:37:00
Mobile App,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-14 17:43:00
Whatsapp,3.0,3340.0,General Trade,Food,delivered,Processed Food,2020-12-14 18:05:00
Whatsapp,1.0,4000.0,General Trade,Food,delivered,Processed Food,2020-12-14 18:05:00
Whatsapp,3.0,3340.0,General Trade,Food,delivered,Processed Food,2020-12-15 09:02:00
Whatsapp,3.0,2160.0,General Trade,Food,delivered,Processed Food,2020-12-15 09:02:00
Whatsapp,1.0,19500.0,General Trade,Food,delivered,Culinary,2020-12-15 09:02:00
Whatsapp,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-15 09:02:00
USSD,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-15 12:26:00
USSD,1.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-15 12:26:00
USSD,1.0,10200.0,General Trade,Food,delivered,Culinary,2020-12-15 12:26:00
USSD,5.0,2160.0,General Trade,Food,delivered,Processed Food,2020-12-15 12:26:00
Whatsapp,1.0,10200.0,General Trade,Food,delivered,Culinary,2020-12-15 13:20:00
Whatsapp,2.0,4100.0,General Trade,Food,delivered,Culinary,2020-12-15 13:20:00
Mobile App,7.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-15 13:47:00
Mobile App,2.0,3800.0,General Trade,Food,delivered,Processed Food,2020-12-15 13:47:00
Whatsapp,1.0,1830.0,General Trade,Food,delivered,Processed Food,2020-12-15 14:55:00
Mobile App,10.0,3340.0,Wholesale,Food,delivered,Processed Food,2020-12-15 18:44:00
Mobile App,10.0,3930.0,Wholesale,Food,delivered,Processed Food,2020-12-15 18:44:00
Mobile App,5.0,1830.0,Wholesale,Food,delivered,Processed Food,2020-12-15 18:44:00
Mobile App,1.0,3800.0,General Trade,Food,delivered,Processed Food,2020-12-15 22:29:00
Mobile App,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-15 22:29:00
Mobile App,1.0,3930.0,General Trade,Food,delivered,Processed Food,2020-12-15 22:29:00
Mobile App,1.0,14300.0,General Trade,Food,delivered,Processed Food,2020-12-15 22:29:00
Whatsapp,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-16 14:53:00
Whatsapp,20.0,2160.0,General Trade,Food,delivered,Processed Food,2020-12-16 16:27:00
Whatsapp,3.0,14300.0,General Trade,Food,delivered,Processed Food,2020-12-16 16:27:00
Mobile App,40.0,1850.0,General Trade,Food,delivered,Processed Food,2020-12-17 12:47:00
Mobile App,30.0,1850.0,General Trade,Food,delivered,Processed Food,2020-12-17 12:47:00
Whatsapp,12.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-17 13:37:00
Whatsapp,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-17 13:37:00
Whatsapp,2.0,8200.0,General Trade,Food,delivered,Spices,2020-12-17 13:37:00
Whatsapp,3.0,3930.0,General Trade,Food,delivered,Processed Food,2020-12-17 14:56:00
Whatsapp,4.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-17 14:56:00
Whatsapp,4.0,4100.0,General Trade,Food,delivered,Culinary,2020-12-17 14:56:00
Whatsapp,1.0,14300.0,General Trade,Food,delivered,Processed Food,2020-12-17 14:56:00
Whatsapp,3.0,1900.0,General Trade,Food,delivered,Processed Food,2020-12-17 18:38:00
Whatsapp,1.0,3930.0,Modern Trade,Food,delivered,Processed Food,2020-12-18 08:34:00
Mobile App,2.0,2240.0,General Trade,Food,delivered,Processed Food,2020-12-18 09:27:00
Whatsapp,5.0,2240.0,General Trade,Food,delivered,Processed Food,2020-12-18 12:19:00
Whatsapp,2.0,4600.0,Modern Trade,Food,delivered,Processed Food,2020-12-18 12:40:00
Whatsapp,2.0,4250.0,Modern Trade,Food,delivered,Processed Food,2020-12-18 12:40:00
Whatsapp,1.0,4700.0,Modern Trade,Food,delivered,Processed Food,2020-12-18 12:40:00
Whatsapp,10.0,4250.0,Wholesale,Food,delivered,Processed Food,2020-12-18 12:41:00
Mobile App,5.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-18 13:17:00
Whatsapp,5.0,4250.0,Wholesale,Food,delivered,Processed Food,2020-12-18 20:32:00
Whatsapp,1.0,4000.0,General Trade,Food,delivered,Culinary,2020-12-19 10:42:00
Mobile App,5.0,3930.0,Wholesale,Food,delivered,Processed Food,2020-12-19 11:21:00
Whatsapp,1.0,14300.0,General Trade,Food,delivered,Processed Food,2020-12-19 15:54:00
Whatsapp,1.0,4700.0,General Trade,Food,delivered,Processed Food,2020-12-19 15:54:00
Whatsapp,1.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-19 15:54:00
Whatsapp,1.0,4100.0,General Trade,Food,delivered,Culinary,2020-12-19 17:06:00
Whatsapp,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-21 09:41:00
Web App,10.0,2240.0,General Trade,Food,delivered,Processed Food,2020-12-21 10:13:00
Web App,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-21 10:13:00
Web App,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-21 10:13:00
Whatsapp,2.0,4450.0,General Trade,Food,delivered,Condiments,2020-12-21 10:51:00
Web App,5.0,3800.0,Wholesale,Food,delivered,Processed Food,2020-12-21 11:09:00
Mobile App,5.0,4000.0,General Trade,Food,delivered,Culinary,2020-12-21 12:34:00
Mobile App,1.0,14300.0,General Trade,Food,delivered,Processed Food,2020-12-21 13:12:00
Whatsapp,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-21 13:42:00
Whatsapp,1.0,4450.0,General Trade,Food,delivered,Condiments,2020-12-21 13:42:00
Mobile App,5.0,14300.0,Wholesale,Food,delivered,Processed Food,2020-12-21 13:52:00
Mobile App,5.0,4600.0,Wholesale,Food,delivered,Processed Food,2020-12-21 13:52:00
Mobile App,10.0,2240.0,Wholesale,Food,delivered,Processed Food,2020-12-21 13:52:00
Whatsapp,1.0,4100.0,General Trade,Food,delivered,Culinary,2020-12-22 11:35:00
Whatsapp,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-22 11:35:00
Web App,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-22 11:41:00
Web App,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-22 11:41:00
Whatsapp,2.0,4450.0,General Trade,Food,delivered,Condiments,2020-12-22 12:47:00
Whatsapp,3.0,3800.0,General Trade,Food,delivered,Processed Food,2020-12-22 13:20:00
Whatsapp,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-22 14:15:00
Whatsapp,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-22 14:30:00
Whatsapp,2.0,4100.0,General Trade,Food,delivered,Culinary,2020-12-22 14:30:00
Whatsapp,1.0,10200.0,General Trade,Food,delivered,Culinary,2020-12-22 14:30:00
Whatsapp,2.0,4450.0,General Trade,Food,delivered,Condiments,2020-12-22 14:30:00
Whatsapp,1.0,10200.0,Wholesale,Food,delivered,Culinary,2020-12-22 14:45:00
Whatsapp,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-22 14:58:00
Whatsapp,5.0,4450.0,General Trade,Food,delivered,Condiments,2020-12-22 16:43:00
Whatsapp,4.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-22 16:54:00
Whatsapp,5.0,1830.0,General Trade,Food,delivered,Processed Food,2020-12-22 16:54:00
Whatsapp,2.0,3930.0,General Trade,Food,delivered,Processed Food,2020-12-22 16:54:00
Mobile App,1.0,3640.0,General Trade,Food,delivered,Processed Food,2020-12-22 17:40:00
Mobile App,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-22 17:40:00
Whatsapp,4.0,4250.0,Wholesale,Food,delivered,Processed Food,2020-12-22 21:42:00
Whatsapp,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-23 08:22:00
Whatsapp,3.0,2240.0,General Trade,Food,delivered,Processed Food,2020-12-23 08:22:00
Whatsapp,1.0,19500.0,General Trade,Food,delivered,Culinary,2020-12-23 08:22:00
Mobile App,1.0,1830.0,General Trade,Food,delivered,Processed Food,2020-12-23 09:05:00
Mobile App,10.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-23 11:33:00
Mobile App,2.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-23 11:33:00
Mobile App,8.0,3800.0,General Trade,Food,delivered,Processed Food,2020-12-23 14:12:00
Whatsapp,2.0,4700.0,Wholesale,Food,delivered,Processed Food,2020-12-23 16:42:00
Whatsapp,2.0,4700.0,Wholesale,Food,delivered,Processed Food,2020-12-23 16:42:00
Whatsapp,1.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-24 10:36:00
Whatsapp,1.0,3930.0,General Trade,Food,delivered,Processed Food,2020-12-24 12:35:00
Whatsapp,1.0,4100.0,General Trade,Food,delivered,Culinary,2020-12-24 16:45:00
Mobile App,7.0,1830.0,Wholesale,Food,delivered,Processed Food,2020-12-24 17:13:00
Mobile App,2.0,10200.0,Wholesale,Food,delivered,Culinary,2020-12-24 17:13:00
Web App,20.0,4250.0,Wholesale,Food,delivered,Processed Food,2020-12-24 17:13:00
Whatsapp,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-24 17:53:00
Mobile App,10.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-24 20:10:00
Whatsapp,1.0,2840.0,General Trade,Food,delivered,Culinary,2020-12-25 07:22:00
Mobile App,10.0,4300.0,General Trade,Food,delivered,Processed Food,2020-12-28 11:07:00
Mobile App,2.0,2240.0,General Trade,Food,delivered,Processed Food,2020-12-28 12:37:00
Mobile App,1.0,2240.0,General Trade,Food,delivered,Processed Food,2020-12-28 13:06:00
Mobile App,2.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-28 13:06:00
Whatsapp,6.0,2240.0,General Trade,Food,delivered,Processed Food,2020-12-29 10:17:00
Whatsapp,5.0,2240.0,General Trade,Food,delivered,Processed Food,2020-12-29 11:06:00
Whatsapp,40.0,3930.0,Wholesale,Food,delivered,Processed Food,2020-12-29 11:29:00
Whatsapp,1.0,4300.0,General Trade,Food,delivered,Processed Food,2020-12-29 13:05:00
Whatsapp,2.0,2240.0,General Trade,Food,delivered,Processed Food,2020-12-29 13:05:00
Whatsapp,1.0,4300.0,Wholesale,Food,delivered,Processed Food,2020-12-29 13:24:00
Whatsapp,10.0,4100.0,General Trade,Food,delivered,Culinary,2020-12-29 15:49:00
Whatsapp,2.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-29 16:08:00
Whatsapp,1.0,2240.0,General Trade,Food,delivered,Processed Food,2020-12-30 09:51:00
Mobile App,1.0,3640.0,General Trade,Food,delivered,Processed Food,2020-12-31 10:15:00
Mobile App,4.0,2240.0,General Trade,Food,delivered,Processed Food,2020-12-31 10:15:00
Mobile App,14.0,2240.0,General Trade,Food,delivered,Processed Food,2020-12-31 10:29:00
Whatsapp,1.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-31 10:57:00
Whatsapp,1.0,10200.0,General Trade,Food,delivered,Culinary,2020-12-31 16:51:00
Whatsapp,2.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-31 16:51:00
Mobile App,30.0,4250.0,General Trade,Food,delivered,Processed Food,2021-01-04 10:03:00
Mobile App,6.0,4250.0,General Trade,Food,delivered,Processed Food,2021-01-04 10:39:00
Mobile App,10.0,4030.0,General Trade,Food,cancelled,Culinary,0.03529411764705882
Whatsapp,1.0,4250.0,General Trade,Food,cancelled,Processed Food,0.03529411764705882
Whatsapp,20.0,4100.0,General Trade,Food,cancelled,Culinary,0.03529411764705882
Mobile App,3.0,3800.0,Modern Trade,Food,cancelled,Processed Food,0.03529411764705882
Whatsapp,2.0,4600.0,General Trade,Food,cancelled,Processed Food,0.03529411764705882
Mobile App,2.0,4250.0,Modern Trade,Food,cancelled,Processed Food,0.03529411764705882
Mobile App,0.5,3800.0,Modern Trade,Food,cancelled,Processed Food,0.03529411764705882
Mobile App,1.0,4250.0,Modern Trade,Food,cancelled,Processed Food,0.03529411764705882
Whatsapp,1.0,14300.0,General Trade,Food,cancelled,Processed Food,0.03529411764705882
Whatsapp,4.0,4600.0,General Trade,Food,cancelled,Processed Food,0.03529411764705882
Mobile App,28.0,3340.0,Wholesale,Food,cancelled,Processed Food,0.03529411764705882
Mobile App,5.0,4250.0,Wholesale,Food,cancelled,Processed Food,0.03529411764705882
Mobile App,9.5,1830.0,Wholesale,Food,cancelled,Processed Food,0.03529411764705882
Mobile App,5.0,4450.0,General Trade,Food,cancelled,Condiments,0.03529411764705882
Mobile App,3.0,4100.0,General Trade,Food,cancelled,Culinary,0.03529411764705882
Mobile App,5.0,14300.0,Wholesale,Food,cancelled,Processed Food,0.03529411764705882
Mobile App,2.0,4600.0,General Trade,Food,cancelled,Processed Food,0.03529411764705882
Mobile App,2.0,4100.0,General Trade,Food,cancelled,Culinary,0.03529411764705882
Mobile App,1.0,4250.0,General Trade,Food,cancelled,Processed Food,0.03529411764705882
Mobile App,2.0,4250.0,General Trade,Food,cancelled,Processed Food,0.03529411764705882
Mobile App,2.0,4250.0,General Trade,Food,cancelled,Processed Food,0.03529411764705882
Mobile App,0.5,14300.0,General Trade,Food,cancelled,Processed Food,0.03529411764705882
Whatsapp,3.0,1850.0,General Trade,Food,cancelled,Processed Food,0.03529411764705882
Whatsapp,1.0,3930.0,General Trade,Food,cancelled,Processed Food,0.03529411764705882
Mobile App,100.0,1850.0,Wholesale,Food,cancelled,Processed Food,0.03529411764705882
Mobile App,2.0,1830.0,General Trade,Food,cancelled,Processed Food,0.03529411764705882
Mobile App,2.0,3800.0,General Trade,Food,cancelled,Processed Food,0.03529411764705882
Mobile App,2.0,3930.0,General Trade,Food,cancelled,Processed Food,0.03529411764705882
Mobile App,1.0,4250.0,General Trade,Food,cancelled,Processed Food,0.03529411764705882
Mobile App,1.0,4250.0,General Trade,Food,cancelled,Processed Food,0.03529411764705882
